long,lat,alt
0.7209826304894609,0.3804714349533924,4.84476125407806
0.941938895203938,0.5938120866207228,5.94898259850784
0.600194759558216,0.8467747362343303,28.3673285897619
0.1894516200475005,0.1413359675226289,29.537852733017
0.501012675026987,0.06615583873433195,43.5806222535743
0.1493069272945906,0.3474444134519672,49.6830051245134
0.7133884029762081,0.11704933813939533,1.78821623510241
0.38642010616662414,0.0908973383626801,19.6286426821411
0.475179095667674,0.12577919966467022,34.7984385335664
0.6817863195755955,0.8165166613671246,23.4682914938274
0.49296701959248956,0.05565204318331496,36.7837440696033
0.07921919706160185,0.21600480605987116,22.3269233273184
0.6574731774911875,0.052513155963900715,14.7696561450703
0.9366024295947013,0.5445116176411915,0.883382815917894
0.18738575513184452,0.13769229675998673,34.4727102185332
0.6178409305959134,0.1947481621546956,29.1179966732925
0.3703702927347785,0.2615520176187971,8.6757336043192
0.7072551014171817,0.355926677621909,3.12761105208015
0.09813976847770878,0.23717977365902954,17.739047934602
0.7821574841823367,0.741352200046336,12.3545254762616
0.6437324164026434,0.3582535105829123,2.11726890905188
0.5895707933504273,0.5945301360740984,17.3695014341117
0.5779293047433569,0.3751650434999121,6.00100266502089
0.4510919131877551,0.115985577025981,38.9835981354365
0.5053992849339806,0.33670552027379586,27.4041068990418
0.5926165152725309,0.8555709490564141,28.3057332308245
0.658202379496454,0.15596458775640087,11.430096440569
0.5480354942940866,0.7305698146632764,23.5501583977919
0.4965241065392165,0.02288186541149173,17.3073545982375
0.7207556228044765,0.36169804184053334,1.79530228404321
0.7205125336343774,0.7824025059728967,21.0188394928338
0.2532339014999536,0.0450498764838585,39.3459543951344
0.7435140357302434,0.8102893139138914,4.68270410601658
0.4988000788418554,0.3254380427001067,14.4074920536216
0.751319156690851,0.6336684972775402,23.053071289739
0.7045427345979172,0.7398479519366674,78.5555967797658
0.6134578579605945,0.7476439296611161,25.1662504577152
0.5356117446066273,0.646295534326562,10.6805763514065
0.7239449317545663,0.5934391495253521,16.389606946201
0.6129468204611253,0.7476655901489835,25.6645562602811
0.5538230275468963,0.7019741180286019,14.6573927443155
0.140579724764891,0.3858010279571005,15.321964287484
0.7306098721453158,0.4094964886893777,1.51866984231693
0.6640564658607757,0.8281060497485768,18.3771910344803
0.5802226686317304,0.4091699546944838,2.58046748587148
0.6273339524432169,0.1341833833408117,20.2697369324551
0.6142908526875046,0.7708960781161096,29.198380005641
