long,lat,alt
0.4468867849691893,0.12717257689772765,24.5959429525003
0.554419909389511,0.782831006928447,7.76040696025662
0.5723269542132279,0.3864021278989398,32.3016028059544
0.343567206163919,0.19660120404916626,26.2488310708807
0.4384392234168959,0.42098707784951017,12.8870229632179
0.5876139943114125,0.22452688100789686,44.2044861560064
0.21443880890105982,0.2551066098391388,12.438792537092
0.6883584720899116,0.036297755168689605,8.11118298157675
0.5745347030260639,0.35281047826529033,22.573079249214
0.5931202162085261,0.2667526750702507,35.004844510508
0.6114055853388742,0.8449240059334286,20.1745896601558
0.6294738052914046,0.07456156347285514,52.6351401722254
0.570855088918822,0.39506067248195365,15.9246366839714
0.6232701185765523,0.31058365682801536,31.3125516247293
0.44888553998057024,0.17036607251863245,30.9480121154751
0.6710910183890313,0.3447423318020384,1.82144992246547
0.4518944808277583,0.014901816347496322,12.7498815535411
0.4538287461361046,0.16654903223851392,36.7979786058236
0.7747529592389051,0.7373440680314047,18.1514378473894
0.687470191116824,0.7642644586324963,27.7718519290207
0.49520273905356893,0.34390313772286163,23.3279002800823
0.4716624580775992,0.5741780957845606,5.90848358027193
0.15446538298204215,0.3980842368667723,19.4498527672007
0.48407916597422407,0.5132203460643936,7.79162286445469
0.651666025481588,0.11605338377059837,-0.251779089073672
0.603380793256755,0.3540770603105088,10.7942532063787
0.5649729664012253,0.7824782748731351,26.9206739054867
0.3851304431159881,0.29300364529744627,21.6807407509151
0.5823456211819167,0.4070040771373655,2.90369143486703
0.4851323886154093,0.47724629960958254,2.75524260479269
0.3834575756339107,0.48720969595353125,9.39577273980609
0.6915651726257361,0.5532100586168767,36.0579336549374
0.4905014102250602,0.33775369953427514,20.3674741024503
0.2968703071786374,0.11705276272245868,29.9558334034089
0.46755394977978204,0.188454977092114,32.2335770516909
0.5274565975127876,0.3041766899932199,59.6517323345963
0.5437932247229353,0.6949445619932604,14.8863485172506
0.695666180597502,0.5239298734428246,58.0521674823675
0.6218941198950372,0.8089780410597243,67.8211824407034
0.7353672405278582,0.6091720265672294,26.3493289039829
0.2741311199794736,0.10251985958525012,32.1009996668349
0.1990428339362964,0.20701347761787048,2.4053406260584
0.5926528378122291,0.3609599585762453,22.6233386930341
0.4542608828257144,0.2772437140493764,48.2964867773416
0.17826794610219876,0.31823100764761136,8.81187460609859
0.5020889554390893,0.009360070423127809,18.6213174327505
0.2912847586889642,0.16322461823176582,9.41751169375988
0.6419978104288337,0.8117929627215332,29.5353556364851
0.3022064125102033,0.09481155118715634,38.4943358780529
0.02624387012107876,0.1328974524012949,5.27891447762124
0.4509055186220001,0.4697501441321421,2.55139594392393
0.8030049515907995,0.979189921726018,2.05639196236947
0.22997545591992896,0.18932173906492977,4.24653489785235
0.7793432570398422,0.7480575336803525,10.2887958652941
0.3999825625607438,0.31361347107691984,8.72583180273187
0.5898937986583657,0.39656089670652506,3.41307596855962
0.6930552483187644,0.6496130135526244,54.9831632245229
0.9038583969883933,0.5954879063417664,2.22462070430742
0.4221642364409339,0.319365229557512,14.0127760503727
0.15400907493598748,0.046027252489544423,2.15151328179705
0.6030402326005051,0.3792259140939933,26.9358401585989
0.2432814273651065,0.410608707653104,12.3110279672458
0.5659309119747977,0.43105030078969975,2.91081319313504
0.5851182853822317,0.3074536735245701,37.9551560051704
0.5530276654603048,0.2727036586704372,28.5695835853884
0.5897688150591875,0.4226168369283769,6.7177504994719
0.05415952689122383,0.2651572474365764,11.8049572186889
0.9098835824937281,0.5976662836270492,5.28349484398595
0.3341112601641698,0.08509318376125208,12.0260370823265
0.5262653230187371,0.2511007894177695,67.3286227226707
0.5243889641578088,0.49765073601995624,9.96557275313954
0.6168422081405329,0.8479039068842198,17.1522195562186
0.4306839190323757,0.11816677959230049,44.2554827681772
0.6849946249846801,0.6491696156607532,33.9795152659822
0.6021125831037764,0.6963676474843794,21.4620980685035
0.07878024784876603,0.3154290137868614,17.5832030702598
0.23120105505023147,0.43757995331266386,10.5685331982519
0.7712242359706076,0.7133641956758794,24.3609367199961
0.4134829529379762,0.2442181479957597,35.5186517751029
0.40063974178440853,0.45566851542783837,48.2492842983012
