X_1,X_2,Y
0.20079325642279683,0.24238276833878664,0
0.35578780318139175,0.34097198869795864,0
0.4538303246832882,0.35355026995515487,0
0.44926901418169113,0.41755670595093763,1
0.48731445347157515,0.3857850180357538,1
0.3787199549354568,0.3032278707836324,0
0.5701893576071987,0.6665231712793895,0
0.3131763156641758,0.3022595542201683,0
0.4140776613016781,0.3173488075145038,0
0.505642324885593,0.48198786644971775,1
0.5602725352566957,0.4172126636825587,1
0.530045745306656,0.5669950018948463,1
0.05778810987110816,0.2178846373504544,0
0.4987229873035533,0.6280585046227272,0
0.5364380149397543,0.5885036446347574,1
0.49657320512635605,0.35875176278765813,0
0.3122738385368017,0.32017088110731856,0
0.6120145573919391,0.41292959842633975,1
0.26028242124935985,0.2994713826052731,0
0.6365402918782108,0.6262458624779013,0
0.6428490476064035,0.6771246221858355,0
0.2651674737240556,0.2571977768114232,0
0.37074727941115326,0.3148313992530334,0
0.7065141927522569,0.6732044334481234,0
0.6945876976639002,0.7382321875423516,0
0.5298297897439205,0.5256937317029464,1
0.19761309264579896,0.0,0
0.7710406647180232,0.6208068383823587,0
0.5477293816756158,0.5808471352951385,1
0.474485634082786,0.33260881134402054,0
0.4605256975510743,0.5610533957047066,1
0.41673117333299525,0.19913013556375112,0
0.2155166981102103,0.1764713600735447,0
0.2069321018378616,0.23791321158314202,0
0.4099670693810211,0.29862355823686537,0
0.5560744451790328,0.4572548442327309,1
0.5294958876753209,0.5530788950644316,1
0.6537317923990894,0.5674680297506931,1
0.39264277879635995,0.43186175455271825,1
0.5927755207584098,0.6084984528977426,0
0.49340893929367474,0.5495792748777315,1
0.3651521168006462,0.3275683169790499,0
0.57720573284085,0.4623870647552316,1
0.4661524089848283,0.577089946215828,1
0.6282390630270269,0.44839744219300354,1
0.6771565469630396,0.5700413350820167,1
0.3572789113497597,0.43906228038022055,1
0.16499155255031195,0.29504567563207673,0
0.46741351276286336,0.40592871507122,1
0.48505020724754444,0.6448486744580575,0
0.46764407875238084,0.33404259027484196,0
0.17004518731621632,0.3692377394514186,0
0.28755494704910634,0.2990306096820077,0
0.5654674458890783,0.4028410841434104,1
0.8590367663970253,0.7224046576603067,0
0.25227420467183465,0.41093409461904934,1
0.4318075991334835,0.3490438381375556,0
0.5598857462994324,0.47884236290467874,1
0.33261189270343694,0.4153256667322581,1
0.1658482643866629,0.1920998195457514,0
0.7734319609120881,0.7663186361402798,0
0.08885835094152333,0.014755665683468255,0
0.5243206638008882,0.5712704268053086,1
0.460517707305034,0.3959226281130013,1
0.1902833028133008,0.33703092358714576,0
0.5774310232836892,0.4287172581448169,1
0.7682439636142782,0.6914620540328873,0
0.621154798825873,0.444397441531706,1
0.4622622908075313,0.22077057417559598,0
0.6417301064771642,0.4957420961570137,1
0.4762003618893689,0.42537610113083535,1
0.08066481527838087,0.09845604189611101,0
0.35848713699803425,0.3160125942298449,0
0.5616500081553354,0.3658022032133983,1
0.6867537582232144,0.6431570859083415,0
0.527515986559707,0.4588949609106932,1
0.42439323285001923,0.5058139269719767,1
0.29764884985675016,0.4087349072936159,1
0.2364842110227104,0.35586021679912394,0
0.6155844400773575,0.4137872572153704,1
0.6745313379707126,0.6034996100752891,0
0.5705909240326783,0.521635809351401,1
0.7916880436408982,0.5823367984648837,0
0.5741363129230882,0.586982367740091,1
0.8179430187741502,0.7306730534992213,0
0.6315411713737172,0.7720706690937751,0
0.7826034811835434,0.6495140411118152,0
0.39466139870836364,0.3629062570128308,0
0.4607618435536501,0.41793345019862105,1
0.5790478417177661,0.311806019288492,0
0.5345472226624256,0.5160383728835145,1
0.6003269245347248,0.3888150649069737,1
0.5565851532280108,0.29827831514243397,0
0.5475561976344773,0.6131145449248795,0
0.7668212432592139,0.8017432439601454,0
0.5293400606448639,0.3281865612916615,0
0.6964592961815198,0.6917309151668787,0
0.474590334321015,0.4677961113435031,1
0.7671016370851029,0.9038972969029337,0
0.5685938839705532,0.5841919496659902,1
0.6450818504038722,0.6521709185815887,0
0.6318505568654078,0.49773229431718624,1
0.5006846528137746,0.47082868222111585,1
0.5493236588872157,0.305354594171566,0
0.5131764423913268,0.3544654016607554,0
0.4677024328280805,0.3566706802347851,0
0.5272983460217565,0.544623767875406,1
0.30752141707251274,0.44402292587731734,1
0.38582026515410184,0.4194736179699553,1
0.5632412922682069,0.574758895068527,1
0.3672210204400982,0.31160224551660837,0
0.5576200116651391,0.6100016536746002,0
0.5234562303609025,0.5018219733598708,1
0.5409113344235322,0.608665894814389,0
0.6032498718085885,0.7679903591939162,0
0.8079973079028642,0.4861873862924139,1
0.24525937217644378,0.1530747772193175,0
0.6244490486404088,0.6840572754542545,0
0.08635206075386426,0.12499604350734095,0
0.5833859747972603,0.5264639967381718,1
0.2569069149526045,0.19467562222026877,0
0.17016355752306933,0.08512164531622385,0
0.32745035370263886,0.40039045150312913,1
0.8584559219794001,0.6585290158716243,0
0.3553121616338981,0.14234666330911938,0
0.5210360973826943,0.502547421085459,1
0.27519559535962845,0.17542466521823746,0
0.20461890485806594,0.32702858426588266,0
0.48451483762504055,0.5030330473214056,1
0.5211944678270325,0.49824839427051637,1
0.36275081945740084,0.4019678789987828,1
0.5745113869005813,0.5437702435481803,1
0.33886783572369683,0.10388362364238685,0
0.4803050516189748,0.4701872387102439,1
0.40032715721080214,0.41099601982582734,1
0.48048307504413884,0.3915356147703319,1
0.5246634027298043,0.45064553469692353,1
0.6012938203316318,0.5912667924603494,1
0.2729635352905514,0.4979000833779006,1
0.664800409361591,0.7435845131863279,0
0.6336390637034788,0.5710433530810635,1
0.5620242239300596,0.515625193521149,1
0.3981709027700222,0.5964673089526173,0
0.5411940258635787,0.6066316619033673,0
0.4535121721333595,0.6585877175096332,0
0.40316551514219273,0.3176308457705531,0
0.21834339052379642,0.3077910275510682,0
0.6557560872281979,0.6205663724359297,0
0.45708789042622133,0.40658067597921793,1
0.5862730135818751,0.6333580453622362,0
0.25869698932986585,0.40072485904751665,1
0.506876741168695,0.5024940358779499,1
0.5803184421846973,0.4028823750921547,1
0.6755783598571671,0.7066186536201409,0
0.29736209422170656,0.29476354987801756,0
0.5063881724698264,0.5190192276107034,1
0.842661631683624,0.699687349907179,0
0.5682041589240947,0.686162204806831,0
0.40442517743975065,0.40321520434019376,1
0.44417641390684104,0.5251780925398641,1
0.4431122760299586,0.3937373311193002,1
0.7051557651986108,0.7388708086108605,0
0.34134817307124876,0.41971157346680793,1
0.40332670527584946,0.46006509170031895,1
0.5372586375186361,0.5734811564929985,1
0.4869892287148624,0.44520334874230305,1
0.5557997498835492,0.5096349935886666,1
0.6353872340102589,0.601568889776563,0
0.19319275328933538,0.4495531438137482,1
0.25441068128610367,0.41666920277014996,1
0.23110892408295683,0.2600990581508943,0
0.6803488738116169,0.7718371455435502,0
0.681395931467664,0.6861139238467482,0
0.22206774082160363,0.306727656233971,0
0.5762461185009863,0.39159238404757524,1
