X_1,X_2,Y
0.509169306613114,0.5771888209696716,0
0.5250438375913593,0.4697420279136422,0
0.1436462908423854,0.25139949987108795,0
0.7409192129312463,0.7345055610613616,0
0.13859599089923763,0.17918805062429616,0
0.5962962820354917,0.656225458196257,0
0.4797004343755253,0.5441903110296435,0
0.1691688858154159,0.21278769141557613,0
0.3829092273872915,0.40288775879581196,0
0.23405630823769497,0.30393316007591614,1
0.4720159365896997,0.4626118209969168,0
0.37499302515434063,0.6706608617874213,0
0.48729091353358195,0.3550565970077058,1
0.4951926685091065,0.5785734618306915,0
0.47761601050337665,0.47216942519259103,0
0.7047538778585722,0.7167966595107976,0
0.7730923091639843,0.6323416874083055,0
0.45213486352693016,0.5756784521538018,0
0.18922866465608157,0.3315526403751501,1
0.45846272285794315,0.4978339748683847,0
0.3938401915725546,0.4203050837690512,0
0.6762964295868746,0.7788095651514434,0
0.7401972124313416,0.7817115368593652,0
0.1297724735158023,0.2711504792138101,0
0.7352988661005112,0.4615395216800236,0
0.6270774677723456,0.5420856623130765,0
0.6824900078265538,0.6487722773333239,0
0.18803735767695934,0.1911692341558079,1
0.6020968183726383,0.523606061113284,0
0.28412148585449326,0.38126773482451837,1
0.44638408379573,0.4794486822876715,0
0.4906731679057942,0.464232087339412,0
0.7939827217151325,0.9463148982770533,0
0.3634528589805038,0.3221542694687101,1
0.42387327721732365,0.5479428015423168,0
0.7382410183309788,0.5870591323867532,0
0.5266422049164007,0.57913579534253,0
0.515058051773735,0.4568188142239228,0
0.2707966769085917,0.28225477162143653,1
0.47508374877752335,0.44311559222871566,0
0.4242212863187489,0.3382613586185925,1
0.3915900715416175,0.4601057663426032,0
0.3844494430557651,0.4548597239500976,0
0.5700619042071776,0.6059500337833734,0
0.429687146674723,0.29720168510882183,1
0.6056854678321071,0.5430759583982497,0
0.234327795044454,0.3038527870427583,1
0.5486578454742442,0.543939310927187,0
0.19648074847792774,0.30230142577524843,1
0.5364315090574998,0.49511277648488866,0
0.5063936990644019,0.33534082477528976,0
0.6449378985578447,0.5969124008273741,0
0.5996245313153654,0.5243429675800777,0
0.6208197552297758,0.5157744709714132,0
0.6285091330469715,0.5188445246595469,0
0.4577737538021749,0.325659356677236,1
0.20541286063893738,0.14778040875991677,1
0.33907980486335004,0.38409332464560897,1
0.4736192496093476,0.6067141364354085,0
0.4777693092126422,0.42894747367805086,0
0.2781644642864053,0.3608634170181064,1
0.25182779354177826,0.39952495691602447,1
0.3505687620558924,0.5835666803273805,0
0.4051628709312566,0.49112063015393037,0
0.5727820328324416,0.5560234087332443,0
0.4780435921723478,0.5407599155509594,0
0.31936927637456325,0.3443281437030109,1
0.4707689731270872,0.3784878690548812,0
0.7634685129839466,0.683189193516805,0
0.6861581266298272,0.6480249836332768,0
0.35010415223974706,0.39387744754871346,1
0.7304640339117765,0.7766781671519186,0
0.6394806444075969,0.4927678750852556,0
0.679579066238154,0.7097830575077654,0
0.7252686931707659,0.5834897314327034,0
0.5875908704559667,0.4240918422505253,0
0.40064699958428934,0.4887154277683403,0
0.591878247182716,0.5850337856522144,0
0.4825319312175116,0.4451091671588778,0
0.673061789451946,0.6067321675677024,0
0.3641004241197471,0.29507614217249145,1
0.3057344173291782,0.37936281184911647,1
0.5486311030521589,0.5421946428246157,0
0.654721018789845,0.6962753786083111,0
0.37187956770318586,0.39119500346738934,1
0.4915395000261176,0.580731866733793,0
0.41953287693212393,0.3383670193880802,1
0.2828042675172113,0.43688916743608835,1
0.4855914966944952,0.6031668778760846,0
0.4036965554597679,0.5706199822667781,0
0.6374837917402378,0.6560003077151759,0
0.5692224950847434,0.7125824798974555,0
0.39835275631021855,0.21694678403381978,1
0.3815231978560073,0.4952246569720773,0
0.5410622066391437,0.6581834018130185,0
0.32695021194112084,0.22856612045650254,1
0.4054597034741272,0.48924166277740133,0
0.32405670316131063,0.40836797385059265,1
0.22203136395828327,0.28854128732694095,1
0.18528634137563943,0.2797226429033417,1
0.31767389184627226,0.3456593996478508,1
0.6047330218178827,0.6211377268656365,0
0.4678449736131203,0.49452130051878934,0
0.4684859218660765,0.29306375549232666,0
0.4993911852453675,0.3887310392449302,0
0.43585473073223585,0.28463146647526005,0
0.4115607324632017,0.46422963447050625,0
0.3291799984378212,0.4911432828615739,0
0.5640043735386191,0.49688086380787383,0
0.5895643944606279,0.5593349975439122,0
0.6050149682622266,0.5627937831326998,0
0.23861792134619192,0.29691628845774054,1
0.363182850526786,0.2615592632525904,1
0.5406690679614169,0.4364534380057211,0
0.548928802070962,0.3698979142038883,0
0.36772886190619697,0.3416137608694087,1
0.7200372442134595,0.8110460907601476,0
0.4405227363511147,0.44347865900924777,0
0.31522352865208575,0.376643884517275,1
0.33203368976125014,0.3057373510028183,1
0.5946049595067529,0.6302869473762369,0
0.4243725773601486,0.4702956694541278,0
0.20149071297813792,0.19347097121892531,1
0.34448249663386743,0.2861526486874656,1
0.29831482315675384,0.35351426124852753,1
0.7225072748084373,0.6887217757798789,0
0.48237579485073306,0.46913895639273284,0
0.7200415965561776,0.6820609183110472,0
0.6502585151900019,0.589032154063009,0
0.644087534801922,0.7471120397822337,0
0.42298126575427,0.27525098050845953,1
0.19113014624372782,0.2537163304502773,0
0.4649241445169404,0.4733466117177062,0
0.6277539725840141,0.5154137052711806,0
0.4825261497702082,0.42542257297968705,0
0.5065607418049018,0.5687600814639222,0
0.41823636824494126,0.5100837900769667,0
0.4964965874255893,0.4325376604845976,0
0.17540889055462666,0.1896916246389866,0
0.5860773769911997,0.74024141156216,0
0.30754387693695323,0.3963735807310489,1
0.8623830437107524,0.74987778026398,0
0.44883754232511386,0.3837259108761303,0
0.41904192835324455,0.3207892548905958,1
0.5604693340280311,0.4642650542663124,0
0.5183054642463311,0.44489538338139556,0
0.22851983534154968,0.2204266479986038,1
0.49438718185943176,0.3966148979042882,0
0.6964084888831122,0.5979775549668378,0
0.42712870690089605,0.4087826402948748,0
0.5506303299857105,0.6800189744086547,0
0.4637488884320384,0.5187727458879985,0
0.33821555837537476,0.39045406029071483,1
0.6431113068323561,0.7185818471981992,0
0.3626349710387181,0.35191266903302076,1
0.6828765020429557,0.5673668466491704,0
0.7456957411774797,0.6905630130791341,0
0.6598767378914308,0.6631439869155106,0
0.34508377968748494,0.28368194073504915,1
0.6262360950809052,0.725051630487867,0
0.5276511576836398,0.574082508992062,0
0.3390165799704483,0.24116995171151512,1
0.41032819107755575,0.39227011534982187,0
0.6321157807932194,0.5700496422936568,0
0.5888905619908841,0.6142043874587257,0
0.3365471377155247,0.4096013805382932,1
0.6219020750870818,0.484161562160683,0
0.3315131262134403,0.4365888664929484,1
0.2598707711114929,0.2902444605071698,1
0.7134296204481172,0.7088742348647579,0
0.5109538468460062,0.5417205452901744,0
0.5362170435211147,0.5020172457191466,0
0.5186805446653605,0.5788795768540849,0
0.44476118361634076,0.3883036643251194,0
0.5210676819030926,0.38554460249827427,0
0.29880159383395477,0.3307203853883912,1
0.5882948059241906,0.476408678005211,0
0.4470615154812635,0.6576366525080011,0
0.37078992853715226,0.37955832246181104,1
0.6319377897985355,0.4645551601550886,0
0.401490743201695,0.4240916784286888,0
0.518194417078782,0.5874365615968752,0
0.3882087488474464,0.3523110556256489,1
0.41863099902262596,0.4050696352391875,0
0.3396618044085743,0.29098308338148515,1
0.2455801237245132,0.3346898421159241,1
0.3316084286996023,0.38205961003036504,1
0.6781065150049849,0.5795431793138915,0
0.43808762216119324,0.48556756143917573,0
0.31470118010787124,0.3637256448997065,1
0.2799394321903511,0.3581713666050237,1
0.6666624745563765,0.5170385374257187,0
0.31502632749821086,0.44540226646518444,1
0.6698069392200745,0.547900153898087,0
0.3193843273055993,0.4440590371134797,1
0.5654943563899203,0.5851474431983998,0
0.34995344668128725,0.23498208666232143,1
0.46922103101286006,0.4803207036690511,0
0.3866521839988607,0.40617577323662285,0
0.7243745813193618,0.5855490327387158,0
0.6083095622393577,0.5866023277745275,0
0.19088733451384415,0.29733269812884716,1
0.6869844686776567,0.7962250941836664,0
0.5279832722468074,0.591056368431027,0
0.3502511891259935,0.34190050323609494,1
0.6721986005170444,0.648627136394919,0
0.40443410552292847,0.3941013833496737,0
0.2974906941411557,0.4816738109119528,1
0.5248680517374228,0.629762912866278,0
0.5272786817443896,0.5374531962694794,0
0.5558206958258692,0.4894419097054092,0
0.41366838300316594,0.47648479390287884,0
0.5570871462835232,0.4832861578069689,0
0.22267664527037362,0.24126851664575596,1
0.2905608563892964,0.3142603437956501,1
0.673379139245831,0.6780872439211848,0
0.3289479120698072,0.4220113690695809,1
0.921156115447223,0.8415503473571799,0
0.8249569301213143,0.7743444599668551,0
0.5623532717183144,0.6729961844427326,0
0.3026419154291255,0.22171106865390822,1
0.5507344765663138,0.4141054508936419,0
0.49355538377406394,0.6076239499513604,0
0.3039720795293731,0.2955343002742983,1
0.2543882749522378,0.18229809676879027,1
0.3846433265657519,0.6219858029565279,0
0.544603515214684,0.6006194044565951,0
0.5463166162070042,0.42330683006896336,0
0.5695503692121844,0.5217509342611797,0
0.51774584233237,0.5538824009000036,0
0.658122943259679,0.6192919410083992,0
0.20166149344780404,0.2607562800934755,1
0.5678819516791611,0.5673367687783497,0
0.5666874939553574,0.4836207100501989,0
0.5387145839272683,0.6463191973091015,0
0.6797118492884688,0.7734523634545087,0
0.4511472957942215,0.5043271307887879,0
0.517429716669818,0.4482715328221358,0
0.5566281910774566,0.6367250224878409,0
0.4743988662636277,0.5097521761530365,0
0.6352987664601755,0.6505754769235992,0
0.6338720344927861,0.7249713597643273,0
0.6003764264550289,0.5533438683388773,0
0.426690465390782,0.1796154178024731,1
0.4585313694603418,0.5379248621336034,0
0.39401000718867474,0.4468019395977496,0
0.2922862035859437,0.3407672449079632,1
0.6724780618718647,0.6464996920491882,0
0.39181223040820273,0.4122804335116072,0
0.45895524182405417,0.45843291344830156,0
0.38462814657875266,0.49584432175423593,0
0.6159719578438907,0.6171316725499238,0
0.488414079174002,0.517444660907286,0
0.36733388637198305,0.44645791620174136,0
0.5042594165821828,0.3683974402850748,1
0.3952849680702958,0.3860469459838215,1
0.7001047494211453,0.5955431662571543,0
0.6542347387335418,0.5215610304324254,0
0.7321519330730807,0.6423004598946778,0
0.43688460024482173,0.43961389792300315,0
0.26251687883428576,0.19855118187806792,1
0.29163214239435653,0.3786514670789216,1
0.23906385762786275,0.272117808601961,1
0.5190474624386856,0.41547749588520505,0
0.6111537357376388,0.7628550154145975,0
0.23715610878772786,0.45488063211157537,0
0.5643383613600202,0.5693942778106057,0
0.7821567151343971,0.5838533284353515,0
0.6319759576785664,0.5923972235058172,0
0.565416949379855,0.4477991475442899,0
0.4716171333692647,0.36264283333598535,1
0.2637131835881103,0.0902190731275822,0
0.5007624582942867,0.4749565512690948,0
0.4985890990325947,0.24736734676111646,0
0.48425922882855565,0.3715888822578752,1
0.406393914879859,0.3069156736416292,1
0.5677134747355739,0.5864001666406251,0
0.6193943232326573,0.5306721897047397,0
0.5041461394468979,0.5041416053225328,0
0.6844294083305837,0.47450110510656146,0
0.31692976097207626,0.19724803686081022,1
0.46585917118246734,0.38898422649385817,0
0.5562811645276547,0.6208477060895655,0
0.6193139587756871,0.46221204893375983,0
0.5184271103061626,0.7658460182330402,0
0.5604942021435318,0.5442486531843315,0
0.3636500835549704,0.29535807032599704,1
0.2739072676293313,0.2651838187058039,1
0.6569298928539904,0.6303364496034639,0
0.3810272703873279,0.3511720996975292,1
0.564840675438527,0.45864630660730527,0
0.6151644366326099,0.5706259541402158,0
0.6153029287724154,0.6342962941702845,0
0.6147485136267227,0.4129727310492895,0
0.6637554591058371,0.6678050439249004,0
0.26261109799139365,0.3070828432094319,1
0.43046411193407735,0.41752839476505943,0
0.3718914979821104,0.4360029596488616,0
0.582085150017197,0.7093956035817596,0
0.11973269938461639,0.10623385868263585,0
0.6639015014047271,0.5958049467327267,0
0.32171591574344893,0.35711161001865216,1
0.5495762915860882,0.6237022148524285,0
0.4977555016241314,0.4245161675157928,0
0.5822371918294345,0.6018510671749796,0
0.4379457782460883,0.3440242126679359,1
0.5611377888385469,0.7771914611249273,0
0.6896983334320269,0.6926219950735362,0
0.28186015299535294,0.2893519753586155,1
0.6428236574895088,0.6644719370387313,0
0.3031064899488818,0.37867844517892735,1
0.21448596993606317,0.29984073176044485,1
0.49927786068910585,0.4836152082691911,0
0.5564286059798379,0.5643509808839662,0
0.06340451144231779,0.22156716465986065,0
0.5612175432910756,0.46118198115083076,0
0.5304829397550692,0.48889811351237544,0
0.47111300011540813,0.6409931902183621,0
0.6056904722853489,0.458577671590754,0
0.5706504611227727,0.6298709117897417,0
0.3774787438049757,0.21795363964046122,1
0.24267532960290372,0.18134128541311878,1
0.24849596981692362,0.41551457942640363,0
0.4456701966035168,0.3241325430563362,1
0.6983491109093484,0.6736516609517493,0
0.5912283715502674,0.6195815949815472,0
0.614313939557872,0.6115403818696696,0
0.3585154687303125,0.38270971555276373,1
0.46154281298701927,0.4949880062646533,0
0.4274059923225638,0.5862021873282073,0
0.3863221336343663,0.4471260313881487,0
0.4144921651768551,0.4857495984918898,0
0.5942868069902096,0.7242565842329607,0
0.5172849022349658,0.5025508825549526,0
0.45978203863216455,0.35884192243977836,1
0.7594491944385338,0.7056012799101979,0
0.5043439942056447,0.565789178130841,0
0.5997371762213504,0.7341043262871091,0
0.5036706984164666,0.49205544835570514,0
0.8355471320928552,0.8951672464777978,0
0.7926466603621886,0.6280045018536422,0
0.4213214365102967,0.5082188470613789,0
0.485710218957763,0.6051980477430585,0
0.4007394009758749,0.44282517378505826,0
0.2172841860398117,0.20559700353854488,1
0.28299888750780827,0.5684542754372628,0
0.6931145195467865,0.6098572051535167,0
0.6669009867972413,0.6896549555359175,0
0.6993808981830258,0.6867000245635997,0
0.523785069558794,0.7499774470780673,0
0.7608400772441173,0.6022365114928768,0
0.5997740288777242,0.6498903502876857,0
0.46683771287672265,0.5699904039502631,0
0.4411094789475012,0.3600257067382132,1
0.6417151941099793,0.7491536229186484,0
0.41388155358817347,0.28906801944593874,1
0.6472433541256379,0.661727535076943,0
